"CGY24.17"	"CGY29.01"	"CGY24.21"	"CGY20.46"	"CGY24.16"	"CGY20.50"	"CGY24.09"	"CGY28.53"	"CGY28.50"	"CGY28.49"	"CGY28.52"	"CGY20.55"
"YKR068C"	82.9702	79.5453	70.2384	75.7606	73.6801	83.1703	69.8861	75.2632	71.6136	70.7295	68.399	75.6065
"YKR069W"	6.93809	8.5933	7.33693	6.75267	7.7794	6.62167	8.41243	6.3994	9.18436	5.56569	6.58118	7.45228
"YKR070W"	39.6335	41.5712	42.4934	37.9406	44.7338	39.0331	40.9647	36.278	38.4689	37.9455	44.013	41.1919
"YKR071C"	40.0837	42.7791	40.6853	42.2863	41.4684	50.5594	40.9506	42.6093	45.3346	35.6251	39.219	39.699
"YKR072C"	28.5232	26.7604	27.9387	26.2786	32.2797	27.7931	29.3505	29.3902	30.4414	24.3896	27.0602	27.8163
"YKR074W"	81.0037	96.2131	101.996	98.5462	87.4478	94.4241	99.3833	90.5055	94.4382	71.2644	91.1688	98.3035
"YKR075C"	6.33369	6.77784	7.88294	5.68774	7.30775	8.20575	8.8226	8.48465	6.48703	6.14325	9.24878	9.58869
"YKR076W"	7.18629	9.79709	10.2167	6.42121	6.78438	8.68745	6.12862	6.00629	6.90524	6.41668	6.81893	6.4881
"YKR077W"	16.6984	15.9416	15.0825	14.5505	13.2637	16.9002	15.7502	14.0702	17.1394	16.3121	15.7904	15.5579
"YKR078W"	6.09719	6.07984	7.18352	6.3862	5.09492	5.50889	6.31403	5.51891	6.25588	3.91585	5.38963	7.12391
"YKR079C"	16.8388	16.7496	14.0532	15.7284	15.4714	13.913	14.2202	13.843	18.0903	13.8042	16.3965	15.6409
"YKR080W"	47.9494	50.3171	48.9921	53.1295	55.1702	44.1738	48.1331	50.1279	44.1269	36.7223	44.8597	51.9023
"YKR081C"	78.577	74.9321	84.6261	80.2559	74.2579	76.5218	75.9407	68.9745	76.7606	56.2921	58.9771	74.2409
"YKR082W"	17.779	19.0941	15.8051	16.7108	16.2238	14.7366	16.3996	12.6484	18.2376	13.3456	17.3275	17.7916
"YKR083C"	24.4406	24.6922	25.0097	21.4886	26.2512	22.5777	23.8318	18.6511	27.1981	14.4835	21.8611	30.9676
"YKR084C"	32.6106	30.8228	28.7002	31.7178	27.8739	28.8548	32.1671	27.7808	33.4788	23.2989	29.3219	33.7673
"YKR085C"	43.1017	56.4585	52.6796	52.5386	48.7386	48.4936	51.0101	50.989	44.977	35.0687	47.876	48.954
"YKR086W"	7.93387	7.60049	8.43348	8.33136	7.83061	6.79449	8.63489	6.7403	7.85775	6.17549	7.95149	8.69843
"YKR087C"	25.1691	23.3857	22.6758	17.6058	22.2095	20.9151	22.7281	18.3155	22.7383	17.9468	23.2619	20.8077
"YKR088C"	53.0682	47.6051	48.4229	50.1287	50.4842	41.9751	54.9747	53.1558	53.8182	57.8047	51.8761	55.7653
"YKR089C"	26.1173	22.9517	20.8935	21.2212	21.2969	21.3476	23.3689	24.1051	24.8992	21.4691	23.1095	23.8025
"YKR090W"	12.0143	12.0475	13.504	12.2039	11.2769	11.9273	13.3049	11.8363	14.9719	12.1061	12.3778	12.8219
"YKR091W"	9.70597	13.0005	12.5931	12.7507	10.2266	10.1388	11.4132	10.0897	13.6375	10.4692	9.72424	9.8659
"YKR092C"	117.504	113.93	112.667	122.279	122.717	114.149	115.226	112.63	129.299	122.544	109.57	108.837
"YKR093W"	28.3642	26.2995	25.9441	32.1298	33.4298	24.528	29.3634	29.3509	28.4902	34.4233	31.8771	25.9441
"YKR094C"	2621.56	2505.37	2307.21	2419.83	2248.55	2646.89	2329.78	2198.14	2356.72	2171.02	2421.04	2477.35
"YKR095W"	14.6001	14.0943	12.1712	11.4402	11.2995	11.1671	13.262	10.5803	15.1523	8.48117	12.082	15.0118
"YKR095W-A"	87.7668	109.126	106.142	91.9856	84.1207	118.461	82.8689	77.3468	108.834	64.4395	74.5425	97.9531
"YKR096W"	7.55655	7.34601	6.0917	8.56597	7.21436	7.60351	7.14609	6.56697	8.6189	6.8523	7.65812	8.68645
"YKR097W"	2.14364	2.17459	2.60669	3.08077	2.56961	2.0066	2.29112	2.89934	3.22796	1.92108	2.7715	2.43566
"YKR098C"	5.92796	5.92353	4.77901	5.06278	5.25917	5.13639	5.34233	5.61261	6.35074	4.60957	6.10822	6.05193
"YKR099W"	12.7688	11.3908	10.2959	11.6543	12.8842	10.87	12.0252	10.4314	12.9696	9.51928	8.92429	11.8307
"YKR100C"	33.456	31.4112	33.9536	28.6362	32.7398	27.5497	30.8972	27.5712	32.3207	27.0576	29.0466	29.6053
"YKR101W"	6.27511	6.23577	5.18795	5.804	5.85866	4.96242	6.22733	4.06826	5.58534	4.35385	6.05768	6.69069
"YKR102W"	2.34494	2.30345	1.78469	2.22633	3.12262	2.16143	2.41614	1.93963	1.96963	2.07188	2.58574	2.7836
"YKR103W"	3.22554	2.68769	2.07068	2.26567	2.01712	1.33417	2.06624	1.96249	3.03474	2.03532	2.60426	2.52277
"YKR104W"	6.69387	4.56771	5.46199	4.22084	6.15015	4.38679	5.39183	3.89423	4.72522	4.38871	4.64296	5.08103
"YKR105C"	0.150397	0.132924	0.0263525	0.0752225	0.0804706	0.0468227	0.330774	0.194178	0.241987	0.154504	0.0564628	0
"YKR106W"	1.43355	1.32935	1.63978	1.43357	1.53517	1.431	1.75847	1.30027	1.69782	0.941813	1.90702	1.77949
"YLL001W"	15.1815	17.1556	14.4776	15.4701	17.0679	15.2542	15.8653	15.6165	18.1441	14.9373	16.8117	16.7853
"YLL002W"	11.5737	9.69021	10.4316	11.9137	11.9191	10.3443	12.6548	10.7256	12.6594	9.27386	10.4025	11.7699
"YLL003W"	7.45846	8.30132	7.98214	8.56255	7.29609	6.84797	7.58219	7.03804	9.49898	5.21638	7.56907	8.42403
"YLL004W"	8.98569	8.69817	7.7349	8.63335	8.85534	8.78441	9.09617	7.98285	8.57883	7.18605	8.90879	10.1825
"YLL005C"	0.13684	0.0861077	0.516596	0.305226	0.165919	0.263367	0.177465	0.337031	0.234885	0	0.365509	0.123125
"YLL006W"	13.8439	14.9911	15.8425	14.583	13.6261	13.0813	15.4021	13.7284	13.2613	12.967	17.3521	18.3139
"YLL006W-A"	0	0	0	0	0	0	0	0	0	0	0	0
"YLL007C"	5.06612	5.24294	4.68137	5.2411	4.95624	5.18004	5.20735	5.49278	5.74534	4.85805	4.68046	6.8981
"YLL008W"	42.878	43.465	48.2031	45.0077	43.5572	43.1723	46.4196	39.8461	47.2401	34.042	39.3247	45.2585
"YLL009C"	141.633	174.832	143.534	146.629	154.923	140.417	114.888	93.5253	125.828	111.704	109.022	124.041
"YLL010C"	30.1641	27.5771	23.7	27.4155	27.106	30.6329	26.9619	29.4323	29.6284	32.33	29.0824	25.822
"YLL011W"	35.3401	34.9317	36.505	32.1475	36.4816	30.7522	29.8668	29.3603	32.7979	25.3657	28.8883	33.6737
"YLL012W"	19.4165	15.913	21.5631	21.7621	21.8436	18.0481	20.5909	18.7059	20.5588	18.718	24.128	17.7402
"YLL013C"	9.72057	8.32577	6.79603	8.80845	7.69391	8.2826	7.76233	8.71955	10.2351	9.19896	8.33027	6.68122
"YLL014W"	208.937	222.185	218.82	227.004	195.592	223.564	206.192	202.968	192.662	257.371	226.809	218.377
"YLL015W"	12.9822	13.3669	11.0041	13.2284	14.8049	11.8081	13.2567	12.8455	15.0873	12.881	14.3674	13.9158
"YLL018C"	237.464	225.617	219.545	234.85	254.308	245.378	234.801	237.591	258.039	235.761	246.511	241.067
"YLL018C-A"	46.4842	29.8883	44.5529	31.344	45.1537	42.5322	35.9763	34.5316	42.4018	51.2459	32.3585	38.2971
"YLL019C"	10.0788	9.75375	7.79996	9.6914	8.943	8.98959	8.32462	7.94832	8.1717	8.86112	8.36974	8.07662
"YLL021W"	19.5286	18.695	17.7626	16.6272	17.4057	18.1034	17.8603	16.4315	20.6112	15.1567	16.7042	19.6768
"YLL022C"	27.5981	30.7432	28.7492	29.9794	32.7013	28.4498	29.6081	30.1407	29.6501	22.8722	25.3053	27.4041
"YLL023C"	54.0692	54.7596	46.7084	53.8763	62.4278	49.1844	53.3432	59.6244	55.306	59.6007	54.8807	51.7432
"YLL024C"	1919.69	1890.56	1763.07	1858.81	2062.16	1836.52	1851.41	1930.15	2011.14	1988.5	1933.94	1808.86
"YLL025W"	6.85447	4.33483	7.09715	5.80103	5.42271	4.98754	6.60108	3.48505	5.08791	4.70261	5.16681	5.30755
"YLL026W"	63.7027	63.5732	57.6412	55.341	53.2251	45.7132	60.7722	48.823	58.5706	47.6554	51.3784	62.8533
"YLL027W"	39.1697	43.1227	44.0342	48.3471	42.2871	44.5453	37.2566	43.4477	40.3923	37.7959	36.4013	42.6138
"YLL028W"	34.4679	32.7604	37.2734	33.742	32.9528	28.0978	38.8554	40.912	37.5843	44.2213	36.3112	43.4807
"YLL029W"	29.9924	29.3599	31.6288	29.5986	31.847	29.7034	31.716	30.5405	30.9724	27.3602	26.987	29.4374
"YLL031C"	28.8978	28.6906	27.1277	29.2361	27.8684	24.5888	29.5604	27.7171	28.0415	31.1989	31.4027	31.4811
"YLL032C"	8.16461	8.48609	6.32705	7.45337	6.79781	6.77864	7.93319	6.95945	8.10282	5.15363	7.87387	8.36456
"YLL033W"	10.7658	9.10619	9.90692	10.7128	11.1686	11.2254	9.97365	10.1433	11.7742	11.4363	10.7945	9.4308
"YLL034C"	28.8121	26.0817	24.2397	27.6096	24.2891	27.8616	26.4165	22.5042	27.7197	19.4643	22.8401	26.4145
"YLL035W"	20.4149	19.0981	21.3971	19.5843	19.6514	19.587	20.5228	17.7923	21.4848	19.0577	21.7038	20.5507
"YLL036C"	26.3879	22.2631	24.368	22.8169	22.5536	23.2686	24.3053	24.426	21.5816	15.2318	22.332	21.794
"YLL038C"	16.5302	15.7386	17.9174	15.7733	16.2485	16.9495	18.1651	15.9315	18.4224	15.2325	14.5096	15.9477
"YLL039C"	82.6179	83.5404	74.8575	76.6364	81.2258	58.5056	70.16	68.8858	70.0391	64.9056	71.7296	62.7803
"YLL040C"	7.63618	6.43058	5.96574	6.83821	6.63797	5.87665	7.11118	5.06051	8.69622	5.46363	6.59682	7.6223
"YLL041C"	42.8135	42.3908	42.1581	43.914	39.3169	43.9513	43.5831	40.2804	46.73	46.4909	54.8901	47.4753
"YLL042C"	6.55585	6.48922	7.21506	9.78631	5.82634	7.45518	8.2497	6.83535	7.50925	6.95636	9.40563	8.14941
"YLL043W"	45.7049	42.2401	46.5089	44.5869	48.2716	43.7866	43.9733	47.4257	50.6434	46.9116	44.9003	43.9463
"YLL045C"	2382.15	2233.55	2365.96	2409.52	2472.76	2441.06	2369.7	2458.96	2475.69	2282.52	2420.77	2367.21
"YLL046C"	0.434273	0.482965	0.288343	0.482764	0.559298	0.69313	1.24835	0.630656	0.828637	0.769082	0.617568	0.520273
"YLL048C"	40.9997	40.1372	36.0601	39.7476	39.376	32.5233	40.6815	37.9436	45.3901	41.968	43.9834	42.5162
"YLL049W"	34.8325	39.3455	42.9838	39.1472	38.5988	37.1603	33.9151	37.5581	32.0688	35.2754	38.3352	45.7833
"YLL050C"	984.952	1015.4	928.495	939.758	839.076	988.141	949.187	848.404	925.371	1055.98	972.737	949.779
"YLL051C"	17.835	15.5967	17.3865	16.9102	16.8838	12.7962	17.8338	17.0126	17.501	17.5418	16.8806	19.2091
"YLL052C"	6.90009	4.97421	7.67123	4.32179	3.75142	5.43128	5.94081	3.89812	4.12593	7.63803	4.15874	7.54013
"YLL053C"	10.7621	6.27102	9.44622	7.41419	9.51429	7.76142	6.01028	7.56085	5.33341	5.24568	7.1328	7.6588
"YLL054C"	6.10669	5.71556	5.15214	4.96015	4.86185	5.60455	5.73737	4.7138	5.37233	4.47192	6.14729	7.02961
"YLL055W"	8.54915	7.70321	8.88012	9.00569	8.0012	9.06248	8.44979	6.65878	8.57778	9.72088	7.94233	8.70817
"YLL056C"	7.95396	6.64468	7.36863	6.79762	7.13408	6.41104	7.36122	8.42327	8.97315	8.57855	9.34818	7.59834
"YLL057C"	1.72061	1.44022	2.82229	1.74224	1.51471	1.35209	1.14834	1.36705	1.43223	1.3312	1.75355	1.78172
"YLL058W"	14.6803	12.843	14.2125	11.9439	12.931	13.3423	10.4641	12.5397	15.3288	13.5139	14.7643	13.6233
"YLL060C"	7.89707	9.74196	9.26909	10.1797	8.08178	7.40711	10.4847	6.36106	6.32902	5.03353	8.0843	9.83768
"YLL061W"	13.7709	14.815	12.4067	11.4095	13.246	16.8938	15.2295	15.5231	14.4312	16.6214	15.216	18.985
"YLL062C"	7.8023	9.39149	6.9692	6.7155	7.24608	10.5791	9.06944	8.85419	7.74023	8.96008	7.66067	7.35694
"YLL063C"	7.32255	5.85431	6.74719	6.89792	6.96508	8.06004	6.15363	6.33026	7.4663	8.71214	9.52561	7.74341
"YLL064C"	4.991	5.56854	6.42047	7.77633	5.4376	7.25668	6.46454	5.97347	9.98362	5.41929	5.40332	5.43145
"YLL066C"	21.3694	15.2803	13.2907	16.0824	14.818	13.5185	21.4875	15.3499	19.3335	11.728	16.8003	19.4305
"YLL066W-B"	13.4906	23.5614	22.5112	9.17266	30.4884	22.4391	26.2743	41.687	23.4962	17.844	35.9685	26.0478
"YLL067C"	0.877315	1.12898	1.05729	1.52537	1.68286	0.72537	0.958384	1.89655	1.20697	1.75252	1.57758	1.26818
"YLR001C"	10.3395	10.9303	9.43724	10.4166	8.85919	9.25333	10.608	9.62031	10.6092	8.29245	12.5568	11.4119
"YLR002C"	26.3301	26.6082	26.661	27.6703	25.5733	29.3769	25.6477	26.5524	27.3019	19.8862	23.3328	26.2554
"YLR003C"	40.4868	40.5596	40.8984	42.4002	38.227	47.0122	39.1356	39.2288	39.1436	34.5832	34.8375	42.9704
"YLR004C"	1.31037	1.34745	1.37571	1.5267	1.67385	1.83211	1.85277	0.97686	1.15882	1.77472	1.33585	1.78583
"YLR005W"	24.3244	24.8018	26.4735	23.1199	23.9629	24.4946	25.6436	22.0038	25.6372	17.9849	20.0311	26.8619
"YLR006C"	12.8785	13.2519	12.4006	13.0842	12.5293	12.7555	14.0254	10.7082	13.2348	10.958	11.8119	11.4848
"YLR007W"	22.4981	21.4738	24.9946	22.3838	18.6863	17.576	23.1171	19.4478	23.3594	15.244	20.2936	20.6439
"YLR008C"	90.4697	111.216	102.105	118.616	100.1	97.2573	98.7662	104.342	108.204	81.6773	98.0165	102.61
"YLR009W"	153.664	134.201	156.197	161.466	149.68	155.64	149.927	149.554	157.588	122.627	130.835	154.694
"YLR010C"	10.7564	8.25574	9.80624	10.4344	10.0939	9.48601	10.4186	9.61682	9.55049	9.1294	8.02616	10.2999
"YLR011W"	18.4584	15.5228	18.2784	16.1127	13.9941	14.4625	17.5071	13.0666	13.0631	13.651	10.8321	17.1334
"YLR012C"	0.592942	0.489365	0.57604	0.655185	0.568674	0	0.512147	0	0	1.25846	2.54246	0
"YLR013W"	0	0	0.321274	0	0	0	0.281762	0	0	0	0	0.391631
"YLR014C"	5.76492	5.5243	5.87042	5.91824	6.29133	5.29585	5.86236	6.13167	6.40949	5.02169	5.94955	5.69805
"YLR015W"	13.9405	14.0665	17.4173	14.9133	14.7686	11.7313	15.578	14.2923	13.3307	8.83455	12.241	14.7865
"YLR016C"	23.2598	23.2934	25.1326	26.4565	21.3389	23.4996	25.7447	18.5014	21.6547	21.0841	24.1911	24.2292
"YLR017W"	97.705	89.156	89.8008	92.6388	96.3616	97.9418	88.5417	96.6763	96.0552	98.9431	103.858	93.2196
"YLR018C"	40.6384	46.0337	48.9613	40.8729	45.0703	47.2243	49.1364	49.3298	46.6511	40.2746	46.7927	42.65
"YLR019W"	45.0789	42.9201	40.8345	38.8361	38.9819	40.1525	42.3871	46.206	42.8092	45.2593	42.1109	42.8861
"YLR020C"	31.852	31.6709	32.8036	28.1033	29.4146	26.2377	31.6122	29.0875	31.2357	23.6415	31.8	35.3637
"YLR021W"	33.4665	36.6973	40.0582	34.0959	28.7298	34.3352	38.6201	39.0406	33.1117	22.9532	32.0269	39.2428
"YLR022C"	42.3378	45.7654	45.3251	43.7045	42.5653	41.0975	45.0805	39.6833	39.2383	20.1986	42.0842	43.3039
"YLR023C"	22.7863	22.0138	18.1842	19.0946	22.5261	22.3447	21.2199	20.4831	24.9665	24.1276	24.8245	22.3287
"YLR024C"	3.6064	3.23422	2.91297	2.77952	2.35856	2.69337	2.85506	2.59503	3.82931	2.47369	3.10308	3.42909
"YLR025W"	57.4149	71.047	72.1091	65.5009	58.2305	61.9452	66.6615	55.0712	65.7333	44.0552	59.7717	68.5963
"YLR026C"	28.8531	27.2438	27.0006	26.7654	24.4053	25.6157	27.0267	22.8157	28.3083	21.4992	22.6254	26.7047
"YLR027C"	336.627	334.839	353.59	326.129	366.659	338.844	361.231	385.08	357.465	382.822	360.892	344.427
"YLR028C"	88.6103	88.6066	86.0734	87.7077	90.5786	81.4564	87.4036	87.4824	88.441	84.9042	89.262	89.887
"YLR029C"	3216.87	3258.3	3428.28	3325.44	3239.96	3006.66	3400.82	3072.16	3239.82	2399.69	3111.43	3275.08
"YLR030W"	1.48391	1.68868	1.4793	1.65008	1.56422	1.93865	2.79266	1.46995	2.31656	1.57703	2.30241	1.93961
"YLR031W"	3.2309	1.96967	1.7052	2.39017	2.49088	0.205695	1.8551	1.8712	2.46668	2.28636	2.52525	2.32081
"YLR032W"	6.51094	7.01504	6.81198	5.81629	5.61588	6.07603	6.53652	5.16324	6.73671	4.17032	6.07781	7.51273
"YLR033W"	21.6444	22.7833	23.6084	22.5206	22.1812	19.4839	23.9826	23.1852	22.701	16.5271	22.4488	24.9848
"YLR034C"	40.0373	33.254	40.6469	38.8847	38.2059	36.2931	43.4672	44.1994	41.0107	42.3874	36.6264	42.3311
"YLR035C"	6.52396	6.20041	6.21184	6.69205	6.87424	5.60615	6.2408	6.04385	7.46583	5.32406	5.99362	7.25192
"YLR036C"	25.5132	23.4513	24.1687	27.905	21.6674	24.3871	20.1783	21.7315	25.9455	24.6648	23.9504	28.0424
"YLR037C"	10.0801	10.0035	10.6457	12.4945	8.13406	7.28948	5.21138	13.5046	11.1009	7.26766	14.6393	7.72007
"YLR038C"	156.073	162.753	149.927	157.69	130.043	187.541	154.117	141.211	156.79	133.782	131.753	189.485
"YLR039C"	9.24713	9.41588	7.91644	8.17763	7.92118	8.87448	8.88458	8.6658	9.37395	7.51003	8.27859	9.62866
"YLR040C"	24.6362	26.9062	19.1918	29.5903	31.6511	25.1641	26.6888	38.2179	26.6831	37.3078	29.8188	25.9189
"YLR042C"	45.8168	64.7674	46.2159	43.414	57.9463	65.5299	54.8152	43.3061	37.5364	65.2849	55.3699	45.2783
"YLR043C"	1154	1167.81	1100.84	1116.37	1065.14	1155.13	1039.66	1079.67	1067.7	1197.52	1138.34	1058.93
"YLR044C"	7242.96	7248.39	7119.39	7262.6	8170.54	6666.62	7664.69	7815.99	8039.15	8280.82	7825.87	7556.13
"YLR045C"	15.8251	14.7346	14.0167	13.4048	14.7679	13.912	14.0287	14.2901	15.8549	10.2368	11.8428	14.4193
"YLR046C"	17.0902	16.5523	14.3121	17.2654	14.3732	15.5015	16.3184	16.6354	13.7401	18.1641	13.4996	14.6941
"YLR047C"	8.0732	8.73059	6.83283	8.95196	9.02576	6.83201	7.58846	7.19214	9.03682	7.74817	8.57711	9.63121
"YLR048W"	2013.75	1956.16	2187.57	2127.21	2227.8	2005.29	2175.38	2303.28	2115.28	2328.48	2265.81	2062.04
"YLR049C"	29.933	33.1415	28.4388	29.1756	28.9174	25.303	30.8967	26.5732	30.7475	22.9282	26.4472	33.2
"YLR050C"	86.0396	74.9356	82.9785	77.6727	81.7914	69.0858	71.0992	72.1769	70.19	75.4592	89.7276	70.7873
"YLR051C"	47.2591	42.8348	46.0767	41.4951	38.5609	42.8771	43.5768	41.58	36.2077	29.7098	32.7886	43.699
"YLR052W"	33.5534	38.1979	35.2847	37.461	30.3243	35.4432	36.0147	29.8017	35.4463	33.2053	35.4798	37.093
"YLR053C"	0	0	0.496191	0	0	0	0	0	0	0	0.545214	1.21998
"YLR054C"	0.998418	0.453566	0.627747	0.695788	0.60512	0.680341	0.503455	0.682841	0.618882	0.708535	0.755515	0.548938
"YLR055C"	23.2709	19.8059	22.4165	22.4212	22.2128	22.7692	21.168	23.5603	23.368	18.6976	19.907	20.3996
"YLR056W"	577.037	321.747	547.684	585.271	661.068	389.13	383.181	412.973	673.169	411.004	739.834	395.392
"YLR057W"	15.0984	15.0478	14.987	14.885	16.2421	13.6188	15.9914	14.4178	17.8388	14.0973	17.853	17.3568
"YLR058C"	426.364	481.745	439.196	441.79	475.187	349.938	439.588	460.121	411.01	501.543	430.977	419.826
"YLR059C"	47.9738	41.3563	43.9209	49.1246	51.303	49.1093	46.2459	52.8549	51.7692	52.6596	53.6939	43.0338
"YLR060W"	183.949	172.482	168.799	177.16	181.662	176.286	187.462	166.331	190.914	162.013	182.431	188.398
"YLR061W"	3316.78	3323.22	3377.98	3371.33	3273.18	3591.53	3233.01	3309.4	3413.62	2901.88	3255.02	3271.75
"YLR063W"	11.9014	12.897	12.5479	13.9542	12.7414	13.9346	12.8453	12.6993	12.8999	13.1376	12.9931	11.8899
"YLR064W"	65.3511	70.449	63.6476	74.5423	72.9847	59.1755	65.8105	74.0339	63.4735	75.6129	69.8546	73.0662
"YLR065C"	118.956	121.564	121.835	116.069	109.855	116.342	113.818	107.484	110.315	101.287	108.393	107.536
"YLR066W"	91.0069	98.3725	111.891	95.1558	90.2212	100.059	98.9116	97.86	105.722	84.9849	92.7962	100.567
"YLR067C"	4.88857	5.30743	6.12319	5.48673	5.09828	5.0286	5.49502	4.85039	6.15344	3.35061	5.5825	5.57181
"YLR068W"	56.4209	51.6541	56.9583	51.1274	45.5132	51.5246	44.2751	35.6436	47.1485	38.6553	40.4181	44.3145
"YLR069C"	18.5635	17.9178	16.8544	17.4039	17.4297	16.2673	15.9796	15.8729	16.5525	13.2162	16.7583	15.8862
"YLR070C"	2.87928	2.64124	3.62581	1.75793	3.41586	1.78298	2.72654	2.33219	2.33886	1.97562	3.46997	2.11554
"YLR071C"	14.9937	13.2889	14.4233	14.1593	13.8126	13.6517	14.2293	12.7137	15.0512	12.1896	13.679	15.0021
"YLR072W"	16.3612	13.9398	16.2804	12.8424	14.5109	11.4154	15.1608	13.8443	16.4765	12.2606	16.779	14.0784
"YLR073C"	63.5632	54.021	63.7845	64.7423	54.9208	66.1349	54.0941	64.6473	68.1155	69.7614	62.5787	53.3003
"YLR074C"	147.56	141.08	158.128	148.395	144.268	156.263	129.898	126.066	131.141	121.75	126.631	126.388
"YLR075W"	4099.22	4070.66	4160.15	4148.3	4085.66	3991.95	4261.35	3974.64	4107.05	3318.15	4114.97	4145.67
"YLR077W"	18.9943	17.9549	18.1858	17.5847	16.3657	17.4011	18.9685	18.7547	19.3221	14.2068	15.7795	19.1748
"YLR078C"	53.8064	53.5467	56.5277	54.025	47.802	51.8028	54.0867	48.5577	49.3492	38.5339	52.3113	52.8843
"YLR079W"	48.1025	48.1419	46.1785	44.7947	47.9222	49.1607	45.6217	46.4392	47.079	42.8054	38.6542	51.7764
"YLR080W"	3.80196	4.44488	4.24519	4.23553	4.09949	3.03237	3.90389	3.214	3.44826	2.90019	4.05966	4.73104
"YLR081W"	0.268406	0.314946	0.377572	0.359008	0.364224	0.25807	0.417517	0.528389	0.368604	0.62844	0.114673	0.38631
"YLR082C"	9.86335	8.7395	10.6299	8.03072	8.58662	9.86924	9.37694	8.4192	8.1586	5.73082	9.55665	7.85064
"YLR083C"	84.5677	83.5743	83.5777	88.5532	88.9642	73.377	82.5727	84.063	83.2944	90.8381	88.1512	90.0361
"YLR084C"	19.1053	23.1465	19.7819	21.5268	25.0202	21.8153	21.4725	20.192	23.472	21.8929	26.4311	23.181
"YLR085C"	13.7717	11.8968	11.7657	12.8253	13.6211	11.5501	13.9102	12.8988	15.6785	9.53527	10.5035	13.9798
"YLR086W"	9.31394	8.60743	7.02649	8.45893	7.16026	6.96674	9.00711	6.94265	10.0745	6.01171	6.96961	9.65963
"YLR087C"	3.51802	3.16436	2.98102	3.03013	3.0166	2.79052	3.22532	2.7553	4.1566	2.85097	3.57631	3.36143
"YLR088W"	32.1857	33.915	34.7563	31.547	36.3695	30.664	34.3623	32.2639	35.522	33.4609	35.1777	32.928
"YLR089C"	39.6315	37.568	39.0988	39.7244	41.9363	39.3553	43.4856	48.851	43.6925	44.7191	43.5502	40.5664
"YLR090W"	21.6834	19.6623	18.3599	17.9262	18.8642	17.1849	18.1949	18.415	16.8341	13.4456	17.5499	17.2242
"YLR091W"	13.4203	11.8981	14.1061	15.5855	14.1144	13.2057	14.4246	12.324	13.8803	15.7685	12.3096	13.5437
"YLR092W"	2.4558	1.89348	1.70404	1.85064	2.18907	1.56493	1.95113	1.08987	2.58236	2.08457	2.55296	1.712
"YLR093C"	53.1742	51.8114	56.6469	51.8651	59.1754	48.2122	55.6421	47.8829	59.7399	34.3547	44.4651	55.5521
"YLR094C"	20.8959	16.4604	16.8453	18.4196	19.5218	19.0043	17.3537	18.8891	19.9169	18.7174	13.7224	16.8311
"YLR095C"	17.6395	15.5376	17.1618	16.1878	16.4315	16.0889	15.5676	16.2097	17.9568	14.2404	13.9773	15.3419
"YLR096W"	13.8956	12.6681	12.7957	12.9178	12.7425	12.5442	13.2268	13.043	14.4444	11.5711	13.0808	13.9852
"YLR097C"	17.7089	18.1261	18.2033	14.9739	17.8856	16.0659	17.9618	16.0553	15.8395	12.2464	15.5964	20.1843
"YLR098C"	10.377	10.0783	10.0087	9.6319	9.33236	8.30939	9.90251	9.76007	10.1558	9.29587	10.533	9.5184
"YLR099C"	17.632	16.2724	18.5752	18.1685	20.8208	16.9315	15.2272	18.1786	18.3892	18.7557	17.1527	15.6081
"YLR099W-A"	106.762	108.304	115.535	97.997	93.0254	113.119	70.4012	114.407	110.27	103.03	125.784	101.767
"YLR100W"	104.769	91.7786	112.507	102.455	107.318	89.059	83.837	89.1705	102.821	79.2362	115.303	88.1672
"YLR102C"	12.0242	15.0527	16.6504	14.5597	14.8468	13.1845	16.134	16.0146	13.6124	10.6492	12.1139	14.2471
"YLR103C"	10.7163	11.6139	12.2336	9.59943	9.30092	10.1267	11.9319	8.34491	12.0494	6.77406	9.29778	12.1245
"YLR104W"	88.0479	90.8468	87.3315	94.6195	95.2224	93.608	84.3867	96.7663	76.0329	111.33	97.4981	81.1219
"YLR105C"	18.5701	16.1902	18.9467	18.8427	16.3806	18.7453	19.3327	16.0148	17.7787	12.4603	16.4891	19.4545
"YLR106C"	12.5657	10.9093	9.44342	11.1109	11.1089	10.9512	10.9801	10.1715	15.3843	10.3837	12.4605	12.4058
"YLR107W"	15.923	16.6754	14.0337	16.4869	14.3335	13.7551	16.8618	12.1494	15.5688	10.2141	14.7789	14.1028
"YLR108C"	35.7356	41.1789	34.8915	35.1938	41.9747	43.4423	33.5078	33.108	33.847	30.0884	40.5169	35.3884
"YLR109W"	4752.87	5382.05	4175.52	5006.65	5341.19	5809.46	4211.16	4451	4691.43	5048.38	5054.21	4324.96
"YLR110C"	12103.8	12040	11998	12130.3	13409.5	12145.8	12059.5	14440.2	12245.3	15661.3	11981.8	11907.5
"YLR113W"	120.45	114.437	113.061	110.698	106.133	106.185	112.925	106.014	113.48	112.518	111.515	107.266
"YLR114C"	29.4342	29.0013	27.8402	28.4021	28.8121	24.5429	28.363	25.2547	30.0902	22.1842	31.9488	28.2007
"YLR115W"	12.3501	10.826	10.2038	10.3784	10.4359	10.9191	11.3655	8.74743	13.6575	8.47078	10.9405	11.0811
